FSGA,TANF_IND,REALPROP,FSTOTDE2,FSNONCIT,HWGT,TPOV,FSTANF,FSUNEARN,FSGRINC,FSTOTDED,FSWAGES,FSUSIZE,CERTHHSZ,LIQRESOR,FSDIS,RAWERND,FSNETINC,FSERNDED,FSSLTDED,WRK_POOR,FSERNDE2,FSEARN,FSSLTDE2,FSSTDDE2,FSNELDER,SHELDED,FSSSI,FSASSET,RAWNET,CAT_ELIG,VEHICLEA,FSVEHAST
0.0,0.0,0.0,22.0,0.0,607.308709053679,2.0,0.0,22.0,22.0,439.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,569.0,0.0,607.308709053679,52.0,0.0,0.0,569.0,664.0,569.0,2.0,2.0,0.0,0.0,114.0,0.0,113.0,417.0,1.0,18.0,569.0,322.0,39.0,0.0,417.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,467.0,0.0,755.9358167761003,145.0,0.0,1188.0,1188.0,467.0,0.0,1.0,1.0,108.0,1.0,0.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,108.0,721.0,0.0,5.0,0.0
0.0,0.0,0.0,485.0,0.0,1366.841845048555,56.0,0.0,445.0,1249.0,485.0,804.0,6.0,6.0,65.0,0.0,161.0,764.0,160.0,139.0,1.0,240.0,804.0,139.0,279.0,0.0,140.0,0.0,65.0,763.0,0.0,3.0,0.0
0.0,0.0,0.0,77.0,0.0,607.308709053679,7.0,0.0,77.0,77.0,439.0,0.0,2.0,2.0,30.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,30.0,0.0,0.0,5.0,0.0
0.0,1.0,0.0,293.0,0.0,607.308709053679,27.0,293.0,293.0,293.0,414.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,159.0,80.0,1.0,280.0,0.0,0.0,0.0,1.0,4.0,0.0
0.0,0.0,0.0,505.0,0.0,1038.540963347961,90.0,0.0,0.0,1248.0,505.0,1248.0,3.0,3.0,19.0,0.0,249.0,743.0,249.0,122.0,1.0,371.0,1248.0,122.0,201.0,0.0,122.0,0.0,19.0,742.0,0.0,3.0,0.0
0.0,0.0,0.0,230.0,0.0,755.9358167761003,119.0,0.0,971.0,971.0,230.0,0.0,1.0,1.0,11.0,0.0,0.0,741.0,0.0,14.0,0.0,0.0,0.0,14.0,148.0,1.0,14.0,0.0,11.0,740.0,0.0,2.0,0.0
0.0,0.0,0.0,791.0,0.0,1044.7592945328934,112.0,0.0,0.0,1547.0,791.0,1547.0,3.0,3.0,915.0,0.0,309.0,756.0,309.0,348.0,1.0,464.0,1547.0,348.0,201.0,0.0,347.0,0.0,915.0,756.0,0.0,3.0,0.0
0.0,0.0,0.0,134.0,0.0,755.9358167761003,94.0,0.0,764.0,764.0,134.0,0.0,1.0,1.0,7.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,0.0,0.0,7.0,630.0,0.0,1.0,0.0
0.0,0.0,0.0,134.0,0.0,755.9358167761002,105.0,0.0,856.0,856.0,134.0,0.0,1.0,1.0,712.0,1.0,0.0,722.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,712.0,722.0,0.0,2.0,0.0
0.0,0.0,0.0,240.0,0.0,755.9358167761002,112.0,0.0,915.0,915.0,240.0,0.0,1.0,1.0,83.0,0.0,0.0,675.0,0.0,91.0,0.0,0.0,0.0,91.0,201.0,1.0,91.0,0.0,83.0,675.0,0.0,2.0,0.0
0.0,0.0,0.0,134.0,0.0,755.9358167761002,76.0,0.0,623.0,623.0,134.0,0.0,1.0,1.0,0.0,1.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,623.0,0.0,489.0,1.0,1.0,0.0
0.0,1.0,0.0,134.0,0.0,605.1412908082934,36.0,293.0,293.0,293.0,134.0,0.0,1.0,1.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,138.0,1.0,1.0,0.0
0.0,1.0,0.0,293.0,0.0,607.3087090536787,27.0,293.0,293.0,293.0,459.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,159.0,35.0,0.0,325.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,293.0,0.0,607.3087090536787,27.0,293.0,293.0,293.0,359.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,159.0,135.0,0.0,225.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,292.0,0.0,1036.9863807209358,75.0,0.0,1032.0,1032.0,292.0,0.0,3.0,3.0,0.0,0.0,0.0,740.0,0.0,158.0,0.0,0.0,0.0,158.0,201.0,0.0,158.0,0.0,0.0,720.0,0.0,1.0,0.0
0.0,1.0,0.0,412.0,0.0,703.692838581848,56.0,293.0,293.0,617.0,412.0,324.0,2.0,2.0,118.0,0.0,64.0,205.0,64.0,214.0,1.0,96.0,324.0,214.0,201.0,0.0,214.0,0.0,118.0,204.0,1.0,4.0,0.0
0.0,0.0,0.0,661.0,4.0,1796.8484285471025,130.0,0.0,892.0,2532.0,661.0,1640.0,5.0,5.0,0.0,1.0,328.0,1871.0,328.0,113.0,1.0,441.0,1640.0,113.0,243.0,0.0,112.0,0.0,0.0,1872.0,0.0,3.0,0.0
0.0,1.0,0.0,293.0,0.0,691.8690125167154,21.0,293.0,293.0,293.0,359.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,159.0,135.0,0.0,225.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,134.0,0.0,755.9358167761002,76.0,0.0,623.0,623.0,134.0,0.0,1.0,1.0,0.0,1.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,623.0,0.0,489.0,1.0,1.0,0.0
0.0,1.0,0.0,293.0,0.0,607.3087090536789,27.0,293.0,293.0,293.0,519.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,159.0,0.0,0.0,385.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,798.1934740801225,0.0,0.0,0.0,0.0,556.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,1.0,4.0,0.0
0.0,0.0,0.0,494.0,0.0,1032.3226323815186,88.0,0.0,0.0,1223.0,494.0,1223.0,3.0,3.0,0.0,0.0,245.0,729.0,244.0,116.0,1.0,360.0,1223.0,116.0,201.0,0.0,77.0,0.0,0.0,767.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1010.8423974383852,0.0,0.0,0.0,0.0,603.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,1.0,2.672,0.0
9.0,0.0,0.0,625.0,1.0,542.957981631341,80.0,0.0,652.0,652.0,625.0,0.0,1.0,1.0,0.0,1.0,0.0,27.0,0.0,491.0,0.0,0.0,0.0,491.0,201.0,0.0,491.0,62.0,0.0,27.0,1.0,2.672,0.0
9.0,0.0,0.0,632.0,0.0,530.5213191465663,77.0,0.0,632.0,632.0,755.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,498.0,78.0,0.0,621.0,0.0,0.0,0.0,1.0,2.672,0.0
0.0,0.0,0.0,134.0,0.0,755.9358167761002,76.0,0.0,623.0,623.0,134.0,0.0,1.0,1.0,0.0,0.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,0.0,623.0,0.0,489.0,1.0,2.672,0.0
0.0,1.0,0.0,293.0,0.0,607.3087090536789,27.0,293.0,293.0,293.0,359.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,159.0,135.0,0.0,225.0,0.0,0.0,0.0,1.0,4.0,0.0
0.0,0.0,0.0,331.0,0.0,693.7525071191793,83.0,0.0,681.0,681.0,331.0,0.0,1.0,1.0,34.0,1.0,0.0,350.0,0.0,197.0,0.0,0.0,0.0,197.0,201.0,0.0,197.0,0.0,34.0,349.0,0.0,3.0,0.0
0.0,0.0,0.0,134.0,0.0,755.9358167761002,76.0,0.0,623.0,623.0,134.0,0.0,1.0,1.0,0.0,1.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,623.0,0.0,489.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,798.1934740801227,0.0,0.0,0.0,0.0,464.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,134.0,0.0,681.928680477616,27.0,293.0,293.0,293.0,134.0,0.0,2.0,2.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,159.0,1.0,1.0,0.0
0.0,0.0,0.0,415.0,4.0,798.1934740801228,25.0,0.0,415.0,415.0,473.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,276.0,151.0,0.0,334.0,415.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,335.0,0.0,755.9358167761002,115.0,0.0,942.0,942.0,335.0,0.0,1.0,1.0,0.0,1.0,0.0,607.0,0.0,201.0,0.0,0.0,0.0,201.0,201.0,0.0,230.0,0.0,0.0,521.0,0.0,1.0,0.0
0.0,1.0,0.0,293.0,0.0,607.3087090536789,27.0,293.0,293.0,293.0,551.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,159.0,0.0,0.0,417.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,584.0,0.0,745.6665724628629,80.0,0.0,0.0,879.0,584.0,879.0,2.0,2.0,375.0,0.0,175.0,295.0,175.0,275.0,1.0,263.0,879.0,275.0,201.0,0.0,276.0,0.0,375.0,293.0,0.0,3.0,0.0
0.0,1.0,0.0,320.0,0.0,691.8690125167155,23.0,273.0,320.0,320.0,551.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,186.0,0.0,0.0,417.0,0.0,6.0,0.0,1.0,3.0,0.0
0.0,0.0,0.0,399.0,0.0,1055.6413734545476,85.0,0.0,0.0,1180.0,399.0,1180.0,3.0,3.0,30.0,0.0,236.0,781.0,236.0,29.0,1.0,265.0,1180.0,29.0,163.0,0.0,29.0,0.0,30.0,781.0,0.0,6.0,0.0
0.0,0.0,0.0,0.0,0.0,607.308709053679,0.0,0.0,0.0,0.0,551.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,1.0,0.0,195.0,0.0,638.4003639944949,24.0,261.0,261.0,261.0,195.0,0.0,2.0,2.0,0.0,0.0,0.0,66.0,0.0,61.0,0.0,0.0,0.0,61.0,195.0,0.0,61.0,0.0,0.0,65.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,607.3087090536791,0.0,0.0,0.0,0.0,551.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,293.0,1.0,691.8690125167158,21.0,293.0,293.0,293.0,551.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,159.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,370.0,0.0,755.9358167761003,145.0,0.0,0.0,1183.0,370.0,0.0,1.0,1.0,2070.0,0.0,234.0,813.0,236.0,0.0,1.0,236.0,1183.0,0.0,134.0,1.0,0.0,0.0,2070.0,815.0,0.0,3.0,0.0
9.0,0.0,0.0,467.0,0.0,605.1412908082935,77.0,0.0,628.0,628.0,467.0,0.0,1.0,1.0,0.0,1.0,0.0,161.0,0.0,333.0,0.0,0.0,0.0,333.0,201.0,0.0,333.0,393.0,0.0,161.0,1.0,1.0,0.0
0.0,0.0,0.0,300.0,0.0,690.643341186565,79.0,0.0,643.0,643.0,300.0,0.0,1.0,1.0,0.0,0.0,0.0,343.0,0.0,166.0,0.0,0.0,0.0,166.0,201.0,1.0,167.0,343.0,0.0,343.0,1.0,4.0,0.0
0.0,0.0,0.0,366.0,0.0,844.2181209012854,50.0,0.0,0.0,693.0,366.0,693.0,3.0,3.0,40.0,0.0,139.0,327.0,138.0,94.0,1.0,207.0,693.0,94.0,201.0,0.0,95.0,0.0,40.0,326.0,0.0,3.0,0.0
0.0,0.0,0.0,134.0,0.0,755.9358167761003,87.0,0.0,714.0,714.0,134.0,0.0,1.0,1.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,580.0,0.0,1.0,0.0
0.0,0.0,0.0,202.0,0.0,755.9358167761003,85.0,0.0,693.0,693.0,202.0,0.0,1.0,1.0,806.0,0.0,0.0,491.0,0.0,68.0,0.0,0.0,0.0,68.0,201.0,1.0,69.0,0.0,806.0,490.0,0.0,3.0,0.0
0.0,0.0,0.0,272.0,0.0,693.7525071191794,76.0,0.0,623.0,623.0,272.0,0.0,1.0,1.0,0.0,1.0,0.0,351.0,0.0,138.0,0.0,0.0,0.0,138.0,201.0,0.0,139.0,623.0,0.0,351.0,1.0,1.0,0.0
0.0,0.0,0.0,311.0,0.0,814.4381497261011,36.0,0.0,391.0,391.0,311.0,0.0,2.0,2.0,0.0,0.0,0.0,80.0,0.0,177.0,0.0,0.0,0.0,177.0,201.0,0.0,178.0,0.0,0.0,80.0,0.0,3.0,0.0
0.0,0.0,0.0,942.0,0.0,817.7412583460924,115.0,0.0,0.0,942.0,969.0,942.0,1.0,1.0,0.0,0.0,188.0,0.0,188.0,619.0,1.0,255.0,942.0,592.0,174.0,1.0,618.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,234.0,0.0,762.658276758112,66.0,0.0,543.0,543.0,234.0,0.0,1.0,1.0,0.0,0.0,0.0,309.0,0.0,100.0,0.0,0.0,0.0,100.0,201.0,1.0,101.0,543.0,0.0,309.0,1.0,1.0,0.0
9.0,0.0,0.0,445.0,0.0,781.0192706207721,80.0,0.0,652.0,652.0,445.0,0.0,1.0,1.0,0.0,1.0,0.0,207.0,0.0,311.0,0.0,0.0,0.0,311.0,201.0,0.0,311.0,340.0,0.0,207.0,1.0,4.0,0.0
0.0,1.0,0.0,506.0,0.0,828.2204288502047,26.0,506.0,506.0,506.0,576.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,344.0,173.0,0.0,414.0,0.0,0.0,0.0,1.0,4.0,0.0
0.0,0.0,0.0,680.0,0.0,777.9667941284011,73.0,0.0,244.0,1011.0,680.0,767.0,3.0,3.0,480.0,0.0,153.0,331.0,153.0,393.0,1.0,230.0,767.0,393.0,201.0,0.0,392.0,0.0,480.0,331.0,0.0,6.0,0.0
0.0,0.0,0.0,627.0,0.0,823.5731337227505,51.0,0.0,317.0,701.0,627.0,384.0,3.0,3.0,182.0,0.0,76.0,74.0,76.0,417.0,1.0,76.0,384.0,417.0,134.0,0.0,534.0,0.0,182.0,298.0,0.0,3.0,0.0
0.0,0.0,0.0,681.0,0.0,505.67294306976805,114.0,0.0,808.0,2537.0,681.0,1729.0,6.0,6.0,8.0,0.0,346.0,1856.0,345.0,150.0,1.0,495.0,1729.0,150.0,279.0,0.0,150.0,0.0,8.0,1855.0,0.0,3.0,0.0
0.0,0.0,0.0,453.0,0.0,828.6531127165476,41.0,0.0,453.0,453.0,499.0,0.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,319.0,155.0,0.0,365.0,0.0,26.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,0.0,0.0,836.2618584670115,0.0,0.0,0.0,0.0,556.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,6.0,0.0
0.0,0.0,0.0,699.0,0.0,586.5660580126134,106.0,0.0,623.0,2059.0,699.0,1436.0,5.0,5.0,0.0,1.0,287.0,1360.0,287.0,250.0,1.0,431.0,1436.0,250.0,243.0,0.0,250.0,623.0,0.0,1359.0,0.0,3.0,0.0
0.0,0.0,0.0,271.0,0.0,774.5040792501508,63.0,0.0,514.0,514.0,271.0,0.0,1.0,1.0,185.0,0.0,0.0,243.0,0.0,137.0,0.0,0.0,0.0,137.0,201.0,1.0,137.0,0.0,185.0,243.0,0.0,1.0,0.0
0.0,0.0,0.0,534.0,0.0,600.188730878458,93.0,0.0,0.0,1817.0,534.0,1817.0,5.0,5.0,56.0,0.0,363.0,1283.0,363.0,9.0,1.0,372.0,1817.0,9.0,171.0,0.0,9.0,0.0,56.0,1282.0,0.0,3.0,0.0
0.0,0.0,0.0,400.0,0.0,685.9111926874803,109.0,0.0,812.0,1203.0,400.0,391.0,2.0,2.0,457.0,1.0,78.0,803.0,78.0,188.0,1.0,117.0,391.0,188.0,201.0,0.0,189.0,0.0,457.0,802.0,0.0,6.0,0.0
0.0,0.0,0.0,147.0,0.0,755.7104015211478,36.0,0.0,600.0,600.0,147.0,0.0,4.0,4.0,12.0,0.0,0.0,453.0,0.0,8.0,0.0,0.0,0.0,8.0,147.0,0.0,9.0,0.0,12.0,452.0,0.0,3.0,0.0
0.0,0.0,0.0,344.0,0.0,767.9888878795294,76.0,0.0,623.0,623.0,344.0,0.0,1.0,1.0,0.0,1.0,0.0,279.0,0.0,210.0,0.0,0.0,0.0,210.0,201.0,0.0,211.0,623.0,0.0,279.0,1.0,4.0,0.0
0.0,1.0,0.0,427.0,0.0,836.6035164639932,31.0,364.0,427.0,427.0,551.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,293.0,10.0,0.0,653.0,0.0,0.0,0.0,1.0,4.0,0.0
0.0,0.0,0.0,353.0,0.0,750.8124742660732,89.0,0.0,588.0,730.0,353.0,142.0,1.0,1.0,0.0,1.0,28.0,377.0,28.0,191.0,1.0,42.0,142.0,191.0,201.0,0.0,191.0,588.0,0.0,377.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,828.6531127165476,0.0,0.0,0.0,0.0,551.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,0.0,0.0,0.0,1.0,5.0,0.0
0.0,0.0,0.0,134.0,0.0,731.8591902788112,95.0,0.0,774.0,774.0,134.0,0.0,1.0,1.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,640.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,828.6531127165476,0.0,0.0,0.0,0.0,439.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,1.0,0.0,244.0,0.0,618.8003568687385,65.0,577.0,1463.0,1463.0,244.0,0.0,6.0,6.0,0.0,0.0,0.0,1219.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,1.0,0.0,0.0,0.0,1219.0,1.0,3.0,0.0
0.0,0.0,0.0,408.0,0.0,696.5724149303151,105.0,0.0,0.0,1150.0,408.0,1150.0,2.0,2.0,1.0,0.0,230.0,742.0,230.0,44.0,1.0,274.0,1150.0,44.0,178.0,0.0,90.0,0.0,1.0,90.0,0.0,3.0,0.0
0.0,0.0,0.0,201.0,0.0,828.6531127165476,18.0,0.0,201.0,201.0,464.0,0.0,2.0,2.0,1992.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,67.0,0.0,0.0,330.0,0.0,1992.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,0.0,0.0,836.6035164639933,0.0,0.0,0.0,0.0,551.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,1.0,4.0,0.0
0.0,0.0,0.0,156.0,0.0,732.1098224064315,64.0,0.0,700.0,700.0,156.0,0.0,2.0,2.0,473.0,0.0,0.0,544.0,0.0,22.0,0.0,0.0,0.0,22.0,156.0,2.0,22.0,0.0,473.0,544.0,0.0,3.0,0.0
0.0,0.0,0.0,160.0,0.0,731.8591902788112,109.0,0.0,891.0,891.0,160.0,0.0,1.0,1.0,217.0,0.0,0.0,731.0,0.0,26.0,0.0,0.0,0.0,26.0,160.0,1.0,26.0,0.0,217.0,730.0,0.0,2.0,0.0
0.0,0.0,0.0,400.0,0.0,817.7412583460924,49.0,0.0,0.0,400.0,551.0,0.0,1.0,1.0,117.0,0.0,80.0,0.0,80.0,337.0,1.0,0.0,400.0,186.0,50.0,0.0,337.0,0.0,117.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,237.0,0.0,745.4818631446558,79.0,0.0,644.0,644.0,237.0,0.0,1.0,1.0,0.0,0.0,0.0,407.0,0.0,103.0,0.0,0.0,0.0,103.0,201.0,1.0,102.0,279.0,0.0,407.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,817.7412583460924,0.0,0.0,0.0,0.0,134.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,426.0,0.0,756.7353755120927,94.0,0.0,520.0,770.0,426.0,250.0,1.0,1.0,0.0,1.0,50.0,344.0,50.0,242.0,1.0,75.0,250.0,242.0,201.0,0.0,241.0,520.0,0.0,344.0,1.0,1.0,0.0
0.0,0.0,0.0,321.0,0.0,836.2618584670117,19.0,0.0,321.0,321.0,556.0,0.0,4.0,4.0,392.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,182.0,0.0,0.0,417.0,0.0,392.0,0.0,0.0,3.0,0.0
602.0,0.0,0.0,134.0,0.0,731.8591902788112,150.0,0.0,1225.0,1225.0,134.0,0.0,1.0,1.0,0.0,0.0,0.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,0.0,623.0,0.0,1091.0,1.0,1.0,0.0
9.0,0.0,0.0,458.0,0.0,763.842857007316,93.0,0.0,649.0,762.0,458.0,113.0,1.0,1.0,0.0,1.0,22.0,304.0,22.0,302.0,1.0,33.0,113.0,302.0,201.0,0.0,301.0,342.0,0.0,304.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,828.6531127165476,0.0,0.0,0.0,0.0,439.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,108.0,0.0,836.6035164639932,8.0,0.0,108.0,108.0,439.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,385.0,0.0,666.3656185756162,122.0,0.0,1341.0,1341.0,385.0,0.0,2.0,2.0,0.0,0.0,0.0,956.0,0.0,151.0,0.0,0.0,0.0,151.0,201.0,0.0,151.0,0.0,0.0,955.0,0.0,6.0,0.0
375.0,0.0,0.0,375.0,0.0,817.7412583460924,46.0,0.0,375.0,375.0,427.0,0.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,241.0,149.0,0.0,293.0,0.0,30.0,0.0,1.0,3.0,0.0
0.0,0.0,0.0,68.0,0.0,817.7412583460924,8.0,0.0,0.0,68.0,211.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,13.0,64.0,1.0,0.0,68.0,0.0,19.0,0.0,64.0,0.0,0.0,0.0,0.0,2.672,0.0
0.0,1.0,0.0,424.0,0.0,775.3470015023731,66.0,171.0,171.0,723.0,424.0,552.0,2.0,2.0,0.0,0.0,110.0,299.0,110.0,137.0,1.0,165.0,552.0,137.0,201.0,0.0,137.0,0.0,0.0,298.0,1.0,4.0,0.0
0.0,0.0,0.0,807.0,0.0,625.0649161117396,100.0,0.0,0.0,1949.0,807.0,1949.0,5.0,5.0,0.0,0.0,389.0,1142.0,389.0,256.0,1.0,584.0,1949.0,256.0,243.0,0.0,256.0,0.0,0.0,1140.0,0.0,5.0,0.0
0.0,0.0,0.0,513.0,0.0,680.5805815660628,122.0,0.0,574.0,1347.0,513.0,773.0,2.0,2.0,721.0,1.0,154.0,834.0,154.0,225.0,1.0,231.0,773.0,225.0,201.0,0.0,225.0,368.0,721.0,833.0,0.0,2.672,0.0
0.0,0.0,0.0,304.0,0.0,741.3358322724422,90.0,0.0,735.0,735.0,304.0,0.0,1.0,1.0,1512.0,0.0,0.0,431.0,0.0,106.0,0.0,0.0,0.0,106.0,201.0,1.0,106.0,0.0,1512.0,431.0,0.0,3.0,0.0
9.0,0.0,0.0,530.0,0.0,795.8265237358206,80.0,0.0,652.0,652.0,530.0,0.0,1.0,1.0,0.0,0.0,0.0,122.0,0.0,396.0,0.0,0.0,0.0,396.0,201.0,1.0,396.0,153.0,0.0,122.0,1.0,4.0,0.0
0.0,0.0,0.0,806.0,0.0,822.9808435981487,64.0,0.0,0.0,881.0,806.0,881.0,3.0,3.0,0.0,0.0,176.0,75.0,176.0,345.0,1.0,264.0,881.0,345.0,201.0,0.0,345.0,0.0,0.0,74.0,0.0,2.672,0.0
0.0,0.0,0.0,170.0,0.0,731.8591902788112,99.0,0.0,812.0,812.0,170.0,0.0,1.0,1.0,0.0,1.0,0.0,642.0,0.0,36.0,0.0,0.0,0.0,36.0,170.0,0.0,36.0,0.0,0.0,642.0,0.0,2.672,0.0
0.0,0.0,0.0,384.0,0.0,771.5426286271411,79.0,0.0,643.0,643.0,384.0,0.0,1.0,1.0,0.0,0.0,0.0,259.0,0.0,250.0,0.0,0.0,0.0,250.0,201.0,1.0,250.0,351.0,0.0,258.0,1.0,1.0,0.0
0.0,0.0,0.0,316.0,0.0,759.6968261351024,79.0,0.0,643.0,643.0,316.0,0.0,1.0,1.0,0.0,1.0,0.0,327.0,0.0,182.0,0.0,0.0,0.0,182.0,201.0,0.0,182.0,84.0,0.0,326.0,1.0,1.0,0.0
9.0,0.0,0.0,229.0,0.0,742.5204125216461,80.0,0.0,652.0,652.0,229.0,0.0,1.0,1.0,0.0,1.0,0.0,423.0,0.0,95.0,0.0,0.0,0.0,95.0,201.0,0.0,95.0,17.0,0.0,422.0,1.0,4.0,0.0
0.0,0.0,0.0,134.0,0.0,718.1454915436053,58.0,0.0,800.0,800.0,134.0,0.0,3.0,3.0,0.0,0.0,0.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,666.0,0.0,1.0,0.0
